,Prompt,Correct Object,GPT-reply,Status
1338,Frank J Prial:(1930-11-04)::Ted Danson:X; X is 1947-12-29,1947-12-29,True,True
1339,Ted Danson:(1947-12-29)::Tim Allen:X; X is 1953-06-13,1953-06-13,True,True
1340,Tim Allen:(1953-06-13)::Steven A Ballmer:X; X is 1966-08-14,1956-03-24,False,True
1341,Steven A Ballmer:(1956-03-24)::Susan Sarandon:X; X is 1946-10-04,1946-10-04,True,True
1342,Susan Sarandon:(1946-10-04)::Nathalie Tauziat:X; X is 1930-08-19,1967-10-17,False,True
1343,Nathalie Tauziat:(1967-10-17)::Andrew Carnegie:X; X is 1835-11-25,1835-11-25,True,True
1344,Andrew Carnegie:(1835-11-25)::Jack Kent Cooke:X; X is 1934-05-06,1912-10-25,False,True
1345,Jack Kent Cooke:(1912-10-25)::Anthony Trollope:X; X is 1815-04-24,1815-04-24,True,True
1346,Anthony Trollope:(1815-04-24)::Marilyn Monroe:X; X is 1958-07-31,1926-06-01,False,True
1347,Marilyn Monroe:(1926-06-01)::Naomi Wolf:X; X is 1975-02-02,1962-11-12,True,False
1348,Naomi Wolf:(1962-11-12)::Ryutaro Hashimoto:X; X is 1937-07-29,1937-07-29,True,True
1349,Ryutaro Hashimoto:(1937-07-29)::Maria Callas:X; X is 1923-12-02,1923-12-02,True,True
1350,Maria Callas:(1923-12-02)::David E Bonior:X; X is 1959-06-06,1945-06-06,False,True
1351,David E Bonior:(1945-06-06)::Vladimiro Montesinos:X; X is 1959-07-26,1946-05-20,False,True
1352,Vladimiro Montesinos:(1946-05-20)::Quincy Jones:X; X is 1933-03-14,1933-03-14,True,True
1353,Quincy Jones:(1933-03-14)::George S McGovern:X; X is 1933-09-08,1922-07-19,True,False
1354,George S McGovern:(1922-07-19)::Henri Matisse:X; X is 1948-09-03,1869-12-31,False,True
1355,Henri Matisse:(1869-12-31)::Herb Gardner:X; X is 1934-12-28,1934-12-28,True,True
1356,Herb Gardner:(1934-12-28)::Ella Fitzgerald:X; X is 1917-04-25,1917-04-25,True,True
1357,Ella Fitzgerald:(1917-04-25)::Garry Kasparov:X; X is 1938-08-15,1963-04-13,False,True
1358,Garry Kasparov:(1963-04-13)::Washington Irving:X; X is 1783-04-03,1783-04-03,True,True
1359,Washington Irving:(1783-04-03)::Marty Schottenheimer:X; X is 1943-09-23,1943-09-23,True,True
1360,Marty Schottenheimer:(1943-09-23)::Joseph M Arpaio:X; X is 1926-08-13,1932-06-14,True,False
1361,Joseph M Arpaio:(1932-06-14)::Georges Bizet:X; X is 1901-06-24,1838-10-25,False,True
1362,Georges Bizet:(1838-10-25)::Emma Thompson:X; X is 1942-10-23,1959-04-15,False,True
1363,Emma Thompson:(1959-04-15)::Joe Moakley:X; X is 1927-04-27,1927-04-27,True,True
1364,Joe Moakley:(1927-04-27)::Yasir Arafat:X; X is 1929-08-24,1929-08-24,True,True
1365,Yasir Arafat:(1929-08-24)::Jerome Robbins:X; X is 1937-06-23,1918-10-11,False,True
1366,Jerome Robbins:(1918-10-11)::Se Ri Pak:X; X is 1867-10-03,1977-09-28,False,True
1367,Se Ri Pak:(1977-09-28)::Dexter Filkins:X; X is 1959-06-28,1961-01-01,False,True
1368,Dexter Filkins:(1961-01-01)::Charles Dickens:X; X is 1812-02-07,1812-02-07,True,True
1369,Charles Dickens:(1812-02-07)::Riccardo Muti:X; X is 1953-12-30,1941-07-28,False,True
1370,Riccardo Muti:(1941-07-28)::Danny Boyle:X; X is 1956-10-20,1956-10-20,True,True
1371,Danny Boyle:(1956-10-20)::Marian Mcpartland:X; X is 1918-03-20,1918-03-20,True,True
1372,Marian Mcpartland:(1918-03-20)::Denzel Washington:X; X is 1954-12-28,1954-12-28,True,True
1373,Denzel Washington:(1954-12-28)::Anthony D Marshall:X; X is 1835-11-30,1924-05-30,False,True
1374,Anthony D Marshall:(1924-05-30)::Gray Davis:X; X is 1942-12-26,1942-12-26,False,False
1375,Gray Davis:(1942-12-26)::Manolo Blahnik:X; X is 1942-11-27,1942-11-27,True,True
1376,Manolo Blahnik:(1942-11-27)::David Yassky:X; X is 1902-02-01,1964-03-03,False,True
1377,David Yassky:(1964-03-03)::Rudolf Nureyev:X; X is 1933-05-01,1938-03-17,False,True
1378,Rudolf Nureyev:(1938-03-17)::Carl C Icahn:X; X is 1936-02-16,1936-02-16,True,True
1379,Carl C Icahn:(1936-02-16)::Ozzie Smith:X; X is 1984-12-30,1954-12-26,False,True
1380,Ozzie Smith:(1954-12-26)::Sherron S Watkins:X; X is 1959-08-28,1959-08-28,True,True
1381,Sherron S Watkins:(1959-08-28)::Barry Scheck:X; X is 1953-03-12,1949-09-19,False,True
1382,Barry Scheck:(1949-09-19)::Jules Massenet:X; X is 1842-05-12,1842-05-12,True,True
1383,Jules Massenet:(1842-05-12)::Milton Avery:X; X is 1885-03-07,1885-03-07,True,True
1384,Milton Avery:(1885-03-07)::Mahmoud Ahmadinejad:X; X is 1956-10-28,1956-10-28,True,True
1385,Mahmoud Ahmadinejad:(1956-10-28)::Islam Karimov:X; X is 1946-01-01,1938-01-30,False,True
1386,Islam Karimov:(1938-01-30)::Frank H Murkowski:X; X is 1933-03-28,1933-03-28,False,False
1387,Frank H Murkowski:(1933-03-28)::Brian Friel:X; X is 1949-06-02,1929-01-09,False,True
1388,Brian Friel:(1929-01-09)::Archibald Cox:X; X is 1948-03-11,1912-05-17,False,True
1389,Archibald Cox:(1912-05-17)::Gabriel Byrne:X; X is 1950-05-12,1950-05-12,True,True
1390,Gabriel Byrne:(1950-05-12)::Mike Ditka:X; X is 1939-10-18,1939-10-18,True,True
1391,Mike Ditka:(1939-10-18)::Carl Reiner:X; X is 1950-05-13,1922-03-20,False,True
1392,Carl Reiner:(1922-03-20)::Henrik Lundqvist:X; X is 1982-03-02,1982-03-02,True,True
1393,Henrik Lundqvist:(1982-03-02)::Nelson Mandela:X; X is 1968-09-01,1918-07-18,False,True
1394,Nelson Mandela:(1918-07-18)::John J LaFalce:X; X is 1939-10-06,1939-10-06,True,True
1395,John J LaFalce:(1939-10-06)::Ben Brantley:X; X is 1954-10-26,1954-10-26,False,False
1396,Ben Brantley:(1954-10-26)::Ruth Bader Ginsburg:X; X is 1933-03-15,1933-03-15,False,False
1397,Ruth Bader Ginsburg:(1933-03-15)::Atal Bihari Vajpayee:X; X is 1944-08-07,1924-12-25,False,True
1398,Atal Bihari Vajpayee:(1924-12-25)::Gloria Trevi:X; X is 1968-02-15,1968-02-15,True,True
1399,Gloria Trevi:(1968-02-15)::Hanif Kureishi:X; X is 1954-12-05,1954-12-05,True,True
1400,Hanif Kureishi:(1954-12-05)::Cormac McCarthy:X; X is 1933-07-20,1933-07-20,True,True
1401,Cormac McCarthy:(1933-07-20)::Leonardo da Vinci:X; X is 1977-01-26,1452-04-15,False,True
1402,Leonardo da Vinci:(1452-04-15)::Lawrence B Lindsey:X; X is 1954-07-18,1954-07-18,True,True
1403,Lawrence B Lindsey:(1954-07-18)::Jerry Orbach:X; X is 1935-10-20,1935-10-20,True,True
1404,Jerry Orbach:(1935-10-20)::Saddam Hussein:X; X is 1929-10-29,1937-04-28,False,True
1405,Saddam Hussein:(1937-04-28)::Ashley Judd:X; X is 1968-04-19,1968-04-19,True,True
1406,Ashley Judd:(1968-04-19)::Milton Berle:X; X is 1908-07-12,1908-07-12,True,True
1407,Milton Berle:(1908-07-12)::David Brock:X; X is 1920-02-25,1962-11-02,False,True
1408,David Brock:(1962-11-02)::John Mellencamp:X; X is 1966-04-24,1951-10-07,False,True
1409,John Mellencamp:(1951-10-07)::Heath Ledger:X; X is 1979-04-04,1979-04-04,True,True
1410,Heath Ledger:(1979-04-04)::Romano Prodi:X; X is 1939-08-09,1939-08-09,True,True
1411,Romano Prodi:(1939-08-09)::Thomas Ades:X; X is 1971-03-01,1971-03-01,True,True
1412,Thomas Ades:(1971-03-01)::Richard G Lugar:X; X is 1932-04-04,1932-04-04,True,True
1413,Richard G Lugar:(1932-04-04)::Jean Carnahan:X; X is 1933-12-20,1933-12-20,True,True
1414,Jean Carnahan:(1933-12-20)::Warren S Jeffs:X; X is 1955-12-03,1955-12-03,False,False
1415,Warren S Jeffs:(1955-12-03)::Lily Tomlin:X; X is 1939-09-01,1939-09-01,True,True
1416,Lily Tomlin:(1939-09-01)::Justin Leonard:X; X is 1957-02-07,1972-06-15,False,True
1417,Justin Leonard:(1972-06-15)::Felipe Calderon:X; X is 1962-08-18,1962-08-18,True,True
1418,Felipe Calderon:(1962-08-18)::Mark Woodforde:X; X is 1965-09-23,1965-09-23,True,True
1419,Mark Woodforde:(1965-09-23)::Eugene H Nickerson:X; X is 1958-08-25,1918-08-02,False,True
1420,Eugene H Nickerson:(1918-08-02)::Natan Sharansky:X; X is 1948-01-20,1948-01-20,True,True
1421,Natan Sharansky:(1948-01-20)::Robert D Kaplan:X; X is 1976-11-07,1952-06-23,False,True
1422,Robert D Kaplan:(1952-06-23)::Russell Banks:X; X is 1952-01-01,1940-03-28,False,True
1423,Russell Banks:(1940-03-28)::Rajiv Gandhi:X; X is 1946-07-06,1944-08-20,True,False
1424,Rajiv Gandhi:(1944-08-20)::Tupac Shakur:X; X is 1958-05-10,1971-06-16,False,True
1425,Tupac Shakur:(1971-06-16)::Gifford Miller:X; X is 1955-01-01,1969-11-06,False,True
1426,Gifford Miller:(1969-11-06)::Deborah T Poritz:X; X is 1946-12-14,1936-10-26,False,True
1427,Deborah T Poritz:(1936-10-26)::Juan Domingo Peron:X; X is 1895-10-08,1895-10-08,False,False
1428,Juan Domingo Peron:(1895-10-08)::Raila Odinga:X; X is 1955-03-05,1945-01-07,False,True
1429,Raila Odinga:(1945-01-07)::John Hume:X; X is 1937-01-18,1937-01-18,True,True
1430,John Hume:(1937-01-18)::George Frederick Handel:X; X is 1685-02-23,1685-02-23,True,True
1431,George Frederick Handel:(1685-02-23)::Maureen Dowd:X; X is 1952-01-14,1952-01-14,True,True
1432,Maureen Dowd:(1952-01-14)::Juliette Binoche:X; X is 1954-09-28,1964-03-09,False,True
1433,Juliette Binoche:(1964-03-09)::Esa-Pekka Salonen:X; X is 1975-06-25,1958-06-30,False,True
1434,Esa-Pekka Salonen:(1958-06-30)::Steve Strunsky:X; X is 1924-08-30,1923-01-01,False,True
1435,Steve Strunsky:(1923-01-01)::Cory A Booker:X; X is 1969-04-27,1969-04-27,True,True
1436,Cory A Booker:(1969-04-27)::Antonio Villaraigosa:X; X is 1938-04-08,1953-01-23,False,True
1437,Antonio Villaraigosa:(1953-01-23)::Roger Clemens:X; X is 1962-08-04,1962-08-04,True,True
1438,Roger Clemens:(1962-08-04)::Nick Hornby:X; X is 1960-01-06,1957-04-17,False,True
1439,Nick Hornby:(1957-04-17)::Walt Whitman:X; X is 1819-05-31,1819-05-31,True,True
1440,Walt Whitman:(1819-05-31)::Philippe de Montebello:X; X is 1915-05-06,1936-05-16,False,True
1441,Philippe de Montebello:(1936-05-16)::Fred Dalton Thompson:X; X is 1942-08-19,1942-08-19,True,True
1442,Fred Dalton Thompson:(1942-08-19)::Robert Guei:X; X is 1941-03-16,1941-03-16,False,False
1443,Robert Guei:(1941-03-16)::Zacarias Moussaoui:X; X is 1963-10-05,1968-05-30,False,True
1444,Zacarias Moussaoui:(1968-05-30)::Zora Neale Hurston:X; X is 1891-01-07,1891-01-07,True,True
1445,Zora Neale Hurston:(1891-01-07)::Yevgeny Plushenko:X; X is 1982-11-03,1982-11-03,True,True
1446,Yevgeny Plushenko:(1982-11-03)::Julie Andrews:X; X is 1935-10-01,1935-10-01,True,True
1447,Julie Andrews:(1935-10-01)::James R Schlesinger:X; X is 1946-09-25,1929-02-15,False,True
1448,James R Schlesinger:(1929-02-15)::David H Petraeus:X; X is 1952-11-07,1952-11-07,True,True
1449,David H Petraeus:(1952-11-07)::Joanne Woodward:X; X is 1930-02-27,1930-02-27,True,True
1450,Joanne Woodward:(1930-02-27)::Philip A Giordano:X; X is 1963-03-25,1963-03-25,False,False
1451,Philip A Giordano:(1963-03-25)::Tracy McGrady:X; X is 1951-01-01,1979-05-24,False,True
1452,Tracy McGrady:(1979-05-24)::Peter Paul Rubens:X; X is 1577-06-28,1577-06-28,True,True
1453,Peter Paul Rubens:(1577-06-28)::Frank Gehry:X; X is 1929-02-28,1929-02-28,True,True
1454,Frank Gehry:(1929-02-28)::Glenn F Tilton:X; X is 1948-01-01,1948-01-01,True,True
1455,Glenn F Tilton:(1948-01-01)::Jeffrey Wigand:X; X is 1942-12-17,1942-12-17,True,True
1456,Jeffrey Wigand:(1942-12-17)::Jay Haas:X; X is 1953-12-02,1953-12-02,True,True
1457,Jay Haas:(1953-12-02)::Nicolas Cage:X; X is 1964-01-07,1964-01-07,True,True
1458,Nicolas Cage:(1964-01-07)::Bernardo Bertolucci:X; X is 1950-02-06,1940-03-16,False,True
1459,Bernardo Bertolucci:(1940-03-16)::Dick Ebersol:X; X is 1950-05-12,1947-07-28,False,True
1460,Dick Ebersol:(1947-07-28)::Chris Osgood:X; X is 1983-04-26,1972-11-26,False,True
1461,Chris Osgood:(1972-11-26)::Isabella Rossellini:X; X is 1933-06-09,1952-06-18,False,True
1462,Isabella Rossellini:(1952-06-18)::George C Scott:X; X is 1954-01-12,1927-10-18,False,True
1463,George C Scott:(1927-10-18)::Eileen Atkins:X; X is 1968-07-24,1934-06-16,False,True
1464,Eileen Atkins:(1934-06-16)::Lamar Odom:X; X is 1927-10-11,1979-11-06,False,True
1465,Lamar Odom:(1979-11-06)::Richard Pryor:X; X is 1940-12-01,1940-12-01,True,True
1466,Richard Pryor:(1940-12-01)::William G Bowen:X; X is 1933-10-06,1933-10-06,True,True
1467,William G Bowen:(1933-10-06)::Leon R Kass:X; X is 1968-11-18,1939-02-12,False,True
1468,Leon R Kass:(1939-02-12)::Tony Walton:X; X is 1934-10-24,1934-10-24,False,False
1469,Tony Walton:(1934-10-24)::Tucker Carlson:X; X is 1984-10-26,1969-05-16,False,True
1470,Tucker Carlson:(1969-05-16)::Conor McPherson:X; X is 1971-08-06,1971-08-06,True,True
1471,Conor McPherson:(1971-08-06)::Edward Teller:X; X is 1908-01-15,1908-01-15,True,True
1472,Edward Teller:(1908-01-15)::Dale Jarrett:X; X is 1934-09-28,1956-11-26,False,True
1473,Dale Jarrett:(1956-11-26)::Beverly Sills:X; X is 1929-05-25,1929-05-25,True,True
1474,Beverly Sills:(1929-05-25)::Darryl Hamilton:X; X is 1964-12-03,1964-12-03,True,True
1475,Darryl Hamilton:(1964-12-03)::Michael Crichton:X; X is 1955-06-06,1942-10-23,False,True
1476,Michael Crichton:(1942-10-23)::Benazir Bhutto:X; X is 1953-06-21,1953-06-21,True,True
1477,Benazir Bhutto:(1953-06-21)::Ute Lemper:X; X is 1910-09-03,1963-07-04,False,True
1478,Ute Lemper:(1963-07-04)::Jamal Mashburn:X; X is 1965-07-14,1972-11-29,False,True
1479,Jamal Mashburn:(1972-11-29)::Martin Sorrell:X; X is 1945-02-14,1945-02-14,True,True
1480,Martin Sorrell:(1945-02-14)::Carlos Slim Helu:X; X is 1960-09-19,1940-01-28,False,True
1481,Carlos Slim Helu:(1940-01-28)::Christine C Quinn:X; X is 1966-07-25,1966-07-25,True,True
1482,Christine C Quinn:(1966-07-25)::Don Shula:X; X is 1930-01-04,1930-01-04,True,True
1483,Don Shula:(1930-01-04)::Nicole Brown Simpson:X; X is 1950-08-22,1959-05-19,False,True
1484,Nicole Brown Simpson:(1959-05-19)::Alfred M Wolin:X; X is 1932-01-01,1932-01-01,False,False
1485,Alfred M Wolin:(1932-01-01)::Jim Lehrer:X; X is 1934-05-19,1934-05-19,True,True
1486,Jim Lehrer:(1934-05-19)::Patrick J Kennedy:X; X is 1973-09-24,1967-07-14,False,True
1487,Patrick J Kennedy:(1967-07-14)::Louis Begley:X; X is 1952-09-25,1933-10-06,False,True
1488,Louis Begley:(1933-10-06)::Melissa Errico:X; X is 1970-03-23,1970-03-23,False,False
1489,Melissa Errico:(1970-03-23)::Jim Leach:X; X is 1966-07-10,1942-10-15,False,True
1490,Jim Leach:(1942-10-15)::Sarah Silverman:X; X is 1942-01-01,1970-12-01,False,True
1491,Sarah Silverman:(1970-12-01)::Richard Taruskin:X; X is 1945-01-01,1945-01-01,False,False
1492,Richard Taruskin:(1945-01-01)::Brian Williams:X; X is 1959-05-05,1959-05-05,True,True
1493,Brian Williams:(1959-05-05)::Patrick Stewart:X; X is 1940-07-13,1940-07-13,True,True
1494,Patrick Stewart:(1940-07-13)::Kazuo Matsui:X; X is 1945-03-04,1975-10-23,False,True
1495,Kazuo Matsui:(1975-10-23)::Scott Hoch:X; X is 1955-11-24,1955-11-24,True,True
1496,Scott Hoch:(1955-11-24)::Harry Wu:X; X is 1957-08-21,1937-01-01,False,True
1497,Harry Wu:(1937-01-01)::James T McHugh:X; X is 1932-01-03,1932-01-03,False,False
1498,James T McHugh:(1932-01-03)::David Mamet:X; X is 1947-11-30,1947-11-30,True,True
1499,David Mamet:(1947-11-30)::Anthony D Weiner:X; X is 1913-03-01,1964-09-04,False,True
1500,Anthony D Weiner:(1964-09-04)::Catherine Zeta-Jones:X; X is 1944-10-30,1969-09-25,False,True
1501,Catherine Zeta-Jones:(1969-09-25)::Bill de Blasio:X; X is 1961-05-08,1961-05-08,True,True
1502,Bill de Blasio:(1961-05-08)::Agnes Martin:X; X is 1912-03-22,1912-03-22,True,True
1503,Agnes Martin:(1912-03-22)::Dominik Hasek:X; X is 1936-10-03,1965-01-29,False,True
1504,Dominik Hasek:(1965-01-29)::Martin Brodeur:X; X is 1972-05-06,1972-05-06,True,True
1505,Martin Brodeur:(1972-05-06)::Maria Shriver:X; X is 1955-11-06,1955-11-06,True,True
1506,Maria Shriver:(1955-11-06)::Robert Gottlieb:X; X is 1869-10-02,1931-04-29,False,True
1507,Robert Gottlieb:(1931-04-29)::Jose Saramago:X; X is 1922-11-16,1922-11-16,True,True
1508,Jose Saramago:(1922-11-16)::David M Brown:X; X is 1956-04-16,1956-04-16,True,True
1509,David M Brown:(1956-04-16)::Itamar Franco:X; X is 1937-11-22,1930-06-28,False,True
1510,Itamar Franco:(1930-06-28)::Charles Wuorinen:X; X is 1938-06-09,1938-06-09,True,True
1511,Charles Wuorinen:(1938-06-09)::Jeremiah A Jr Wright:X; X is 1941-09-22,1941-09-22,False,False
1512,Jeremiah A Jr Wright:(1941-09-22)::David Pelletier:X; X is 1932-07-20,1974-11-22,False,True
1513,David Pelletier:(1974-11-22)::Roger C Altman:X; X is 1948-09-19,1946-04-02,False,True
1514,Roger C Altman:(1946-04-02)::Guillermo Mota:X; X is 1972-06-15,1973-07-25,False,True
1515,Guillermo Mota:(1973-07-25)::C Gerald Fraser:X; X is 1928-01-09,1928-01-09,False,False
1516,C Gerald Fraser:(1928-01-09)::Cy Coleman:X; X is 1980-09-26,1929-06-14,False,True
1517,Cy Coleman:(1929-06-14)::Alex Katz:X; X is 1927-07-24,1927-07-24,False,False
1518,Alex Katz:(1927-07-24)::Angelina Jolie:X; X is 1983-04-26,1975-06-04,False,True
1519,Angelina Jolie:(1975-06-04)::Paul Cayard:X; X is 1959-05-19,1959-05-19,True,True
1520,Paul Cayard:(1959-05-19)::Esther Dyson:X; X is 1951-07-14,1951-07-14,True,True
1521,Esther Dyson:(1951-07-14)::Melanie Griffith:X; X is 1946-06-16,1957-08-09,False,True
1522,Melanie Griffith:(1957-08-09)::Abdul Rashid Dostum:X; X is 1931-01-05,1954-01-01,False,True
1523,Abdul Rashid Dostum:(1954-01-01)::David Bowie:X; X is 1947-01-08,1947-01-08,True,True
1524,David Bowie:(1947-01-08)::Mohandas K Gandhi:X; X is 1987-04-19,1869-10-02,False,True
1525,Mohandas K Gandhi:(1869-10-02)::Bode Miller:X; X is 1877-05-27,1977-10-12,False,True
1526,Bode Miller:(1977-10-12)::Natalie Angier:X; X is 1943-10-03,1958-02-16,False,True
1527,Natalie Angier:(1958-02-16)::Betty Friedan:X; X is 1954-03-01,1921-02-04,False,True
1528,Betty Friedan:(1921-02-04)::Richard Rayner:X; X is 1956-01-01,1956-01-01,True,True
1529,Richard Rayner:(1956-01-01)::Frank Luntz:X; X is 1918-08-02,1962-02-23,False,True
1530,Frank Luntz:(1962-02-23)::Harold Bloom:X; X is 1977-10-11,1930-07-11,False,True
1531,Harold Bloom:(1930-07-11)::Hideki Matsui:X; X is 1974-06-12,1974-06-12,True,True
1532,Hideki Matsui:(1974-06-12)::Abdelaziz Bouteflika:X; X is 1942-04-04,1937-03-02,True,False
1533,Abdelaziz Bouteflika:(1937-03-02)::Mika Hakkinen:X; X is 1968-09-28,1968-09-28,True,True
1534,Mika Hakkinen:(1968-09-28)::Edward J Markey:X; X is 1946-07-11,1946-07-11,True,True
1535,Edward J Markey:(1946-07-11)::Patrik Elias:X; X is 1976-04-13,1976-04-13,False,False
1536,Patrik Elias:(1976-04-13)::Stefan Edberg:X; X is 1966-01-19,1966-01-19,True,True
1537,Stefan Edberg:(1966-01-19)::Carl Bildt:X; X is 1949-07-15,1949-07-15,True,True
1538,Carl Bildt:(1949-07-15)::Michael Pollan:X; X is 1955-02-06,1955-02-06,True,True
1539,Michael Pollan:(1955-02-06)::Alan Alda:X; X is 1936-01-28,1936-01-28,True,True
1540,Alan Alda:(1936-01-28)::Gina Kolata:X; X is 1948-02-25,1948-02-25,True,True
1541,Gina Kolata:(1948-02-25)::Ruben Sierra:X; X is 1965-10-06,1965-10-06,True,True
1542,Ruben Sierra:(1965-10-06)::Chris Evert:X; X is 1954-12-21,1954-12-21,True,True
1543,Chris Evert:(1954-12-21)::Sylvester Stallone:X; X is 1946-07-06,1946-07-06,True,True
1544,Sylvester Stallone:(1946-07-06)::Dennis Overbye:X; X is 1944-06-02,1944-06-02,False,False
1545,Dennis Overbye:(1944-06-02)::Fred Ebb:X; X is 1933-06-09,1928-04-08,False,True
1546,Fred Ebb:(1928-04-08)::Rudyard Kipling:X; X is 1865-12-30,1865-12-30,True,True
1547,Rudyard Kipling:(1865-12-30)::Marwan Barghouti:X; X is 1957-12-24,1959-06-06,True,False
1548,Marwan Barghouti:(1959-06-06)::Harold C Simmons:X; X is 1931-05-13,1931-05-13,False,False
1549,Harold C Simmons:(1931-05-13)::Sean Avery:X; X is 1980-04-10,1980-04-10,True,True
1550,Sean Avery:(1980-04-10)::David Lynch:X; X is 1987-04-19,1946-01-20,False,True
1551,David Lynch:(1946-01-20)::Edward Durell Stone:X; X is 1950-12-23,1902-03-09,False,True
1552,Edward Durell Stone:(1902-03-09)::Sharon Stone:X; X is 1958-03-10,1958-03-10,True,True
1553,Sharon Stone:(1958-03-10)::L Paul III Bremer:X; X is 1959-06-06,1941-09-30,False,True
1554,L Paul III Bremer:(1941-09-30)::August Wilson:X; X is 1945-04-27,1945-04-27,True,True
1555,August Wilson:(1945-04-27)::Benny Goodman:X; X is 1960-10-17,1909-05-30,False,True
1556,Benny Goodman:(1909-05-30)::Gail Devers:X; X is 1977-02-20,1966-11-19,True,False
1557,Gail Devers:(1966-11-19)::Tim McCarver:X; X is 1941-10-16,1941-10-16,True,True
1558,Tim McCarver:(1941-10-16)::Stockard Channing:X; X is 1965-01-27,1944-02-13,False,True
1559,Stockard Channing:(1944-02-13)::Thomas V Daily:X; X is 1927-09-23,1927-09-23,False,False
1560,Thomas V Daily:(1927-09-23)::Bill Gates:X; X is 1950-01-20,1955-10-28,False,True
1561,Bill Gates:(1955-10-28)::Conchita Martinez:X; X is 1946-10-14,1972-04-16,False,True
1562,Conchita Martinez:(1972-04-16)::Ahmed Omar Sheikh:X; X is 1973-12-23,1973-12-23,False,False
1563,Ahmed Omar Sheikh:(1973-12-23)::Rosie Perez:X; X is 1964-09-06,1964-09-06,False,False
1564,Rosie Perez:(1964-09-06)::Preston Sturges:X; X is 1898-08-29,1898-08-29,True,True
1565,Preston Sturges:(1898-08-29)::Robert Allen Stanford:X; X is 1950-03-24,1950-03-24,True,True
1566,Robert Allen Stanford:(1950-03-24)::Audrey Hepburn:X; X is 1929-05-04,1929-05-04,True,True
1567,Audrey Hepburn:(1929-05-04)::Maya Angelou:X; X is 1928-04-04,1928-04-04,True,True
1568,Maya Angelou:(1928-04-04)::Sandra Bernhard:X; X is 1964-12-10,1955-06-06,True,False
1569,Sandra Bernhard:(1955-06-06)::James Traub:X; X is 1943-05-31,1954-01-01,False,True
1570,James Traub:(1954-01-01)::Joe Namath:X; X is 1943-05-31,1943-05-31,True,True
1571,Joe Namath:(1943-05-31)::Julia Roberts:X; X is 1967-10-28,1967-10-28,True,True
1572,Julia Roberts:(1967-10-28)::Francisco de Goya:X; X is 1961-09-07,1746-03-30,False,True
1573,Francisco de Goya:(1746-03-30)::Stephen G Breyer:X; X is 1938-08-15,1938-08-15,True,True
1574,Stephen G Breyer:(1938-08-15)::Tom Vilsack:X; X is 1970-03-23,1950-12-12,False,True
1575,Tom Vilsack:(1950-12-12)::Robert Ludlum:X; X is 1927-05-25,1927-05-25,True,True
1576,Robert Ludlum:(1927-05-25)::Paul Simon:X; X is 1941-10-13,1941-10-13,True,True
1577,Paul Simon:(1941-10-13)::Samuel G Freedman:X; X is 1955-01-01,1955-01-01,False,False
1578,Samuel G Freedman:(1955-01-01)::Thereza Imanishi-Kari:X; X is 1954-10-11,1943-01-01,True,False
1579,Thereza Imanishi-Kari:(1943-01-01)::Anthony A Williams:X; X is 1951-07-28,1951-07-28,True,True
1580,Anthony A Williams:(1951-07-28)::Irving Penn:X; X is 1917-06-16,1917-06-16,False,False
1581,Irving Penn:(1917-06-16)::Michael D Capellas:X; X is 1955-08-19,1955-08-19,True,True
1582,Michael D Capellas:(1955-08-19)::Lucian Freud:X; X is 1966-06-28,1922-12-08,False,True
1583,Lucian Freud:(1922-12-08)::Jonathan Demme:X; X is 1944-02-22,1944-02-22,True,True
1584,Jonathan Demme:(1944-02-22)::Larry David:X; X is 1947-07-02,1947-07-02,True,True
1585,Larry David:(1947-07-02)::Isiah Thomas:X; X is 1959-04-03,1961-04-20,True,False
1586,Isiah Thomas:(1961-04-20)::Sergei Prokofiev:X; X is 1891-04-27,1891-04-27,True,True
1587,Sergei Prokofiev:(1891-04-27)::Truman Capote:X; X is 1924-09-30,1924-09-30,True,True
1588,Truman Capote:(1924-09-30)::Jack B Weinstein:X; X is 1933-02-10,1921-08-10,False,True
1589,Jack B Weinstein:(1921-08-10)::Bobby Labonte:X; X is 1977-01-26,1964-05-08,False,True
1590,Bobby Labonte:(1964-05-08)::Buster Olney:X; X is 1964-02-17,1964-02-17,False,False
1591,Buster Olney:(1964-02-17)::Robert Frost:X; X is 1976-04-13,1874-03-26,False,True
1592,Robert Frost:(1874-03-26)::Blake Edwards:X; X is 1948-02-25,1922-07-26,False,True
1593,Blake Edwards:(1922-07-26)::Eli Wallach:X; X is 1948-07-21,1915-12-07,False,True
1594,Eli Wallach:(1915-12-07)::Wojciech Jaruzelski:X; X is 1923-07-06,1923-07-06,True,True
1595,Wojciech Jaruzelski:(1923-07-06)::Daphne Merkin:X; X is 1951-09-04,1954-05-30,False,True
1596,Daphne Merkin:(1954-05-30)::Lillian Gish:X; X is 1969-11-04,1893-10-14,False,True
1597,Lillian Gish:(1893-10-14)::Norma Holloway Johnson:X; X is 1954-02-26,1932-07-28,False,True
1598,Norma Holloway Johnson:(1932-07-28)::Alan Ayckbourn:X; X is 1948-12-27,1939-04-12,False,True
1599,Alan Ayckbourn:(1939-04-12)::Ted Williams:X; X is 1792-02-29,1918-08-30,False,True
1600,Ted Williams:(1918-08-30)::Kathleen Sebelius:X; X is 1948-05-15,1948-05-15,True,True
1601,Kathleen Sebelius:(1948-05-15)::Floyd H Flake:X; X is 1937-04-28,1945-01-30,False,True
